player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Willie Green,NOP,29.3,Wing,1640,40,26,28,21,31,56,40,57,32,46,62,64,39,32,22,69,30,18,25,23,41,60,60,75,32,67,52,60,55,41,70,81,51,93,55,21,90,73,81,50,71,79,83,61,82,34,2,3,60,36,65,29,46,22,40,30,75,29,18,33,31,23,33,24,52,27,57,32,42,68,49,61,10,65,93,95,54,24,31,18,12,18,11,8,22,19,27,25,24,51,85,77,81,83,26,66,50,20,84,87,92,46,27,31,54,50,57,73,40,56
Donte Greene,SAC,22.7,Wing,1077,81,60,60,82,27,88,32,9,36,19,79,48,17,19,8,21,63,57,50,61,54,71,66,59,35,82,65,66,55,87,78,73,78,55,70,7,84,30,56,24,31,97,11,15,4,87,16,41,66,60,81,42,86,64,79,34,72,26,57,68,54,49,49,55,46,23,25,92,73,77,30,48,47,36,53,46,57,60,60,57,14,39,20,76,56,81,5,29,8,23,84,27,21,19,43,6,12,51,62,27,35,64,61,65,56,12,33,26,36,50
Blake Griffin,LAC,21.6,Big,3101,13,40,92,60,90,62,91,33,84,99,69,98,58,99,91,68,79,92,96,65,52,78,36,41,26,55,39,36,44,71,67,33,57,16,27,76,18,33,16,87,63,18,3,71,20,95,95,98,36,23,84,22,57,66,77,15,75,13,92,94,53,64,54,57,48,95,70,90,90,51,71,68,75,38,12,12,75,66,71,92,64,75,50,69,20,73,49,95,32,58,70,47,31,33,0,91,64,58,66,46,47,67,78,75,60,54,47,23,69,70
Hamed Haddadi,MEM,25.5,Big,124,100,15,9,100,99,0,24,0,78,49,47,72,64,29,19,45,93,98,97,35,100,43,31,49,2,95,22,31,8,97,40,97,30,100,46,97,5,59,0,61,9,69,38,6,6,97,70,90,31,7,91,1,33,17,23,4,97,0,98,96,100,77,100,100,56,99,50,12,26,100,96,99,67,64,26,33,31,63,52,98,33,8,61,73,10,92,21,7,26,72,99,17,6,9,0,0,0,63,92,10,44,0,0,0,76,0,54,66,2,0
Richard Hamilton,DET,32.7,Combo,1485,16,16,80,47,22,0,69,71,24,59,18,71,47,41,27,90,51,62,46,80,51,73,38,49,8,72,57,38,33,77,30,28,41,24,38,63,61,65,43,38,40,64,43,25,24,56,66,68,38,46,62,48,41,20,70,52,74,44,62,56,41,87,64,69,41,84,14,52,29,67,59,69,36,90,77,92,37,10,13,62,72,83,59,28,62,31,86,94,82,37,94,57,78,76,64,73,72,6,92,92,96,78,18,24,43,75,2,2,4,12
Tyler Hansbrough,IND,25.0,Big,1462,7,53,74,54,26,79,22,76,65,83,41,84,41,30,16,88,25,52,14,56,95,83,14,13,38,66,35,14,20,56,13,54,46,58,11,28,41,30,90,32,57,9,61,86,86,25,81,65,14,5,8,6,38,10,56,2,10,4,52,45,93,70,66,93,8,15,31,91,77,7,42,23,50,92,94,99,10,1,1,52,32,41,25,78,34,70,17,61,16,26,24,52,77,73,0,0,0,26,49,84,83,0,60,52,27,0,67,92,49,0
Luke Harangody,BOS,22.8,Big,172,30,8,16,14,72,99,0,0,8,3,99,30,13,49,55,90,4,43,10,52,82,80,1,5,50,1,47,1,38,1,4,1,6,2,11,64,1,6,100,2,23,96,0,87,7,80,19,39,1,1,18,2,32,51,44,1,37,2,43,13,43,12,77,69,76,92,39,4,4,3,14,5,11,57,48,53,44,90,83,43,61,4,93,93,64,93,27,21,61,15,7,1,55,37,0,0,0,28,3,91,62,0,88,88,9,0,4,30,2,70
Luke Harangody,CLE,22.8,Big,391,34,73,59,12,41,55,46,0,5,16,0,58,9,73,71,99,40,37,57,95,1,14,48,84,67,12,23,48,57,5,10,79,38,94,77,86,35,75,89,41,76,49,17,72,46,55,55,57,48,84,5,97,99,48,99,18,11,70,37,62,4,80,11,22,15,30,73,96,96,36,21,21,3,11,35,13,100,95,99,37,60,77,44,70,27,52,54,89,49,10,20,33,90,80,0,9,18,7,19,62,38,98,96,96,33,18,3,3,25,70
James Harden,OKC,21.2,Wing,2098,55,88,29,44,35,49,67,81,98,88,33,66,93,79,69,49,68,71,53,58,51,98,53,85,59,17,4,53,64,9,67,27,36,26,35,88,97,98,29,59,46,76,60,61,66,22,12,10,53,92,94,90,92,95,88,87,81,84,71,69,69,12,18,26,24,12,41,25,24,90,78,87,60,22,2,2,90,96,96,71,60,17,75,78,38,74,43,11,61,78,55,11,68,32,20,57,45,82,23,17,13,38,85,72,85,43,73,77,88,89
Al Harrington,DEN,30.7,Big,1610,1,48,52,9,36,38,46,57,15,30,59,85,42,78,59,55,37,75,67,45,59,49,11,3,88,35,15,11,19,45,43,13,14,32,4,29,63,48,20,31,20,11,89,83,94,15,48,34,11,6,38,7,31,22,23,7,51,11,75,77,72,12,30,48,20,38,55,52,52,82,20,40,49,40,3,3,85,95,93,75,30,11,48,40,19,50,23,23,36,52,18,33,29,24,40,45,50,22,10,27,8,98,98,97,30,50,41,89,89,91
Devin Harris,BKN,27.7,Combo,1720,24,45,65,4,20,0,31,61,100,96,31,92,69,94,96,33,86,92,78,92,19,94,48,18,41,90,84,48,16,94,76,70,60,76,51,11,62,26,17,15,10,62,67,18,30,16,80,61,48,60,78,43,81,43,56,38,59,40,92,92,8,83,12,27,16,16,94,83,96,91,37,67,86,97,7,40,47,21,27,92,95,92,96,96,94,98,87,93,78,22,18,69,76,73,0,25,28,88,86,33,65,4,29,16,49,23,84,84,71,59
Devin Harris,UTA,27.7,Combo,528,35,8,82,22,16,92,0,56,96,92,22,78,84,63,37,24,80,98,98,83,40,97,7,23,37,2,55,7,32,5,16,1,1,6,63,72,15,36,6,9,4,2,43,44,39,99,97,100,7,23,70,28,84,19,94,10,87,8,98,93,19,75,99,48,100,73,99,46,95,22,92,84,98,23,10,5,20,56,43,98,99,74,99,27,24,23,99,99,99,61,29,16,31,18,0,85,81,90,39,12,10,2,65,51,41,80,73,80,90,63
Manny Harris,CLE,21.1,Combo,838,61,31,49,88,94,86,41,24,80,6,8,20,20,16,22,31,15,23,18,49,68,38,20,24,59,10,74,20,22,17,29,13,16,28,51,38,19,20,28,57,44,28,58,74,75,42,45,43,20,86,34,88,35,53,52,94,60,93,23,11,79,91,83,86,57,13,38,16,14,62,41,48,75,80,20,36,15,59,42,23,76,80,59,84,70,76,69,93,59,16,12,14,4,6,0,70,58,84,71,4,14,35,63,55,4,61,20,51,6,37
Udonis Haslem,MIA,30.4,Big,307,2,20,58,61,89,58,65,0,27,40,0,23,70,10,14,31,32,44,12,30,85,99,29,37,56,89,1,29,34,39,92,85,92,34,6,90,23,64,12,84,56,73,97,10,63,2,47,14,29,34,53,10,96,0,98,6,92,2,44,38,81,78,23,40,9,50,6,61,36,0,79,4,12,14,59,29,74,93,91,44,24,50,28,34,90,41,13,14,17,71,72,80,93,96,0,0,0,16,20,96,94,0,0,0,75,0,7,30,13,0
Spencer Hawes,PHI,22.5,Big,1710,63,25,45,38,80,69,44,11,17,22,65,67,20,85,84,48,29,30,50,44,45,4,40,26,21,50,94,40,12,61,14,62,43,74,89,25,19,13,31,6,5,25,45,20,21,61,97,94,40,79,5,84,84,27,91,67,12,69,30,37,28,41,18,28,21,5,42,61,53,93,87,93,45,62,36,46,68,57,62,30,45,68,31,14,41,16,76,75,57,33,37,48,71,60,0,23,29,32,59,69,67,88,87,87,38,29,27,42,29,70
Chuck Hayes,HOU,27.4,Big,2070,25,91,70,80,63,70,63,36,53,9,53,31,63,95,99,55,89,83,83,81,44,32,78,36,81,60,99,78,47,74,94,93,88,87,12,67,35,52,50,47,49,95,4,59,16,29,22,19,78,54,63,48,68,41,72,47,32,41,83,78,52,62,87,70,87,60,58,80,72,34,85,75,80,62,31,40,46,30,34,83,53,80,49,46,42,30,62,63,70,69,30,53,0,49,0,0,0,87,66,0,15,0,0,0,72,0,70,50,67,0
Gordon Hayward,UTA,20.6,Wing,1130,79,27,38,70,26,77,45,25,63,98,83,24,85,58,78,6,11,29,54,18,62,57,12,16,9,72,14,12,4,57,79,60,86,26,23,12,46,18,53,31,36,27,23,71,51,73,65,73,12,65,31,67,16,28,11,84,40,84,29,46,63,42,47,54,45,17,74,35,55,99,76,94,27,92,49,78,70,29,41,29,19,54,16,20,35,33,27,85,25,90,74,60,60,64,97,97,100,75,29,74,60,44,30,31,74,100,23,21,12,39
Lazar Hayward,MIN,23.9,Wing,338,58,53,22,83,73,0,38,54,69,33,18,49,2,63,56,50,7,30,9,11,96,84,5,8,38,8,17,5,4,12,12,5,2,48,9,52,14,24,6,20,7,69,1,68,10,96,60,81,5,57,75,53,45,80,33,59,59,63,30,17,95,76,67,71,44,37,34,15,16,77,6,6,59,77,18,30,19,81,65,30,35,49,13,17,59,3,62,60,61,2,7,25,5,5,0,13,10,64,86,16,43,40,67,55,3,9,21,17,15,4
Brendan Haywood,DAL,30.9,Big,1284,85,8,51,83,62,33,83,1,98,72,87,13,52,5,11,35,15,19,24,23,64,19,23,11,81,34,45,23,35,36,51,40,60,23,22,37,30,25,44,12,15,46,33,40,31,39,85,76,23,27,23,20,12,21,11,50,65,46,19,8,66,23,61,68,37,47,38,29,22,18,51,32,43,97,22,63,37,45,42,19,82,15,85,89,56,82,55,15,69,90,85,17,6,8,0,0,0,91,45,9,10,0,0,0,90,0,44,25,63,0
Luther Head,SAC,27.9,Combo,579,86,2,43,78,41,0,0,27,59,12,4,8,71,35,59,55,46,56,61,23,51,87,38,64,17,63,36,38,40,68,85,17,51,9,50,17,77,44,82,21,40,97,23,23,12,14,24,15,38,62,85,60,67,32,56,68,73,72,56,68,53,40,40,57,30,62,73,80,84,42,31,27,22,64,45,55,59,76,73,56,50,48,65,48,11,59,52,65,68,55,61,24,24,22,0,53,74,41,29,53,37,67,71,71,24,82,31,27,33,53
Gerald Henderson,CHA,22.9,Combo,1636,94,29,59,82,86,0,80,32,61,71,20,16,37,2,2,98,67,58,46,86,52,62,69,73,63,39,40,69,73,34,52,26,21,47,74,42,73,60,37,82,70,18,85,51,79,77,42,55,69,63,69,55,87,36,88,30,64,24,58,59,43,62,56,63,38,66,56,58,60,77,33,37,29,83,87,96,10,14,11,58,55,43,52,22,24,18,77,52,77,31,73,22,82,71,7,0,5,71,49,94,92,14,6,4,71,5,4,10,2,39
Xavier Henry,MEM,19.6,Wing,507,31,23,13,27,2,0,14,1,88,31,92,39,7,7,6,95,14,13,15,77,18,15,32,87,39,21,6,32,53,22,19,11,9,32,50,93,18,70,30,99,95,60,30,82,67,47,17,23,32,86,11,85,72,56,64,78,17,77,13,38,34,9,29,21,55,29,13,56,29,5,61,33,13,32,93,88,22,57,44,13,4,18,5,14,56,13,8,16,6,5,40,59,26,31,0,0,1,58,52,97,94,7,16,11,21,1,60,38,33,4
Roy Hibbert,IND,23.9,Big,2237,87,13,58,51,63,0,37,66,52,93,66,91,33,90,74,40,57,64,94,9,14,44,44,62,5,44,93,44,69,71,3,51,27,83,88,64,26,35,53,58,54,3,68,40,52,60,100,99,44,4,6,3,20,8,32,5,15,5,64,70,25,31,60,33,85,79,88,38,62,70,94,94,98,98,6,48,11,7,6,64,63,69,69,66,81,57,55,60,62,24,35,66,35,51,0,0,0,33,97,41,76,67,58,56,25,0,87,59,87,0
JJ Hickson,CLE,22.2,Big,2206,29,44,80,65,83,83,90,44,67,55,51,91,31,69,33,48,27,29,26,16,73,72,38,43,11,62,84,38,54,81,9,40,38,49,33,32,53,37,40,69,59,4,53,48,51,83,98,99,38,5,7,8,2,31,4,37,6,33,29,44,62,39,55,73,25,33,20,42,28,53,30,35,91,60,71,73,9,4,4,29,16,22,22,3,9,2,49,28,52,23,36,31,31,24,0,0,0,56,55,59,52,66,62,58,24,0,63,37,74,0
Nene Hilario,DEN,28.1,Big,2286,47,90,73,29,59,60,52,53,92,81,88,66,99,83,81,43,78,51,79,61,2,72,87,92,6,95,83,87,76,92,87,96,98,58,78,91,86,95,43,48,50,81,18,22,10,84,52,70,87,82,57,78,58,73,48,85,57,78,51,63,2,57,49,13,94,88,99,44,90,76,36,53,56,46,80,77,29,19,19,51,65,92,51,73,94,60,63,79,54,97,83,63,78,76,0,0,0,91,15,35,12,0,63,56,97,0,36,26,32,70
George Hill,SAS,24.5,Combo,2103,73,27,71,31,45,0,82,85,98,63,65,12,96,14,24,84,59,70,65,40,35,98,40,60,46,42,12,40,51,17,19,20,13,49,27,20,72,47,97,81,95,48,55,88,85,7,26,12,40,68,33,77,25,35,44,86,37,84,70,77,55,6,58,32,86,34,81,46,73,66,47,62,25,48,31,32,91,76,83,70,25,5,40,49,42,78,21,6,22,90,33,96,57,94,79,57,84,51,82,27,59,100,20,49,88,84,35,31,24,49
Grant Hill,PHX,38.1,Forward,2404,25,39,61,41,22,0,51,83,71,51,63,76,65,84,67,47,81,81,80,94,3,47,66,58,53,49,61,66,61,39,83,64,61,57,21,75,47,66,63,55,62,89,75,11,29,73,10,22,66,81,72,73,85,51,67,67,66,65,81,81,5,35,19,12,61,58,26,89,71,79,82,87,29,87,44,68,42,53,49,81,86,56,93,51,8,90,90,82,90,61,82,84,53,71,75,0,76,47,98,71,92,59,20,25,55,76,55,10,65,8
Jordan Hill,HOU,23.3,Big,1045,66,6,37,80,35,75,50,50,36,42,95,54,43,28,23,45,6,15,17,11,65,31,12,34,13,46,25,12,14,36,37,32,37,33,71,67,2,9,57,69,65,7,81,53,77,54,87,83,12,46,25,56,65,62,62,36,45,49,15,26,56,37,20,50,11,34,12,40,18,15,78,58,10,76,80,89,29,55,47,15,20,29,18,13,18,29,32,66,23,43,71,62,47,53,0,0,0,40,94,45,71,0,0,0,47,0,88,74,85,0
Kirk Hinrich,ATL,29.8,Point,684,81,31,9,17,29,0,69,0,19,12,22,21,62,10,26,38,28,36,41,24,53,78,32,40,46,40,26,32,29,50,51,79,88,57,28,23,62,33,2,89,33,93,64,6,12,86,12,34,32,55,45,54,14,63,10,83,63,80,36,48,36,27,19,60,4,23,71,67,75,7,47,20,73,27,58,43,5,65,39,36,78,6,84,98,23,98,25,5,28,84,22,52,79,88,58,96,88,10,12,91,69,84,79,84,48,90,16,9,26,16
Kirk Hinrich,WAS,29.8,Combo,1465,57,53,33,16,43,0,84,90,45,24,82,18,86,51,82,57,13,5,22,13,0,4,68,50,43,79,77,68,24,94,94,100,98,99,68,7,93,62,34,1,2,98,7,1,0,70,79,80,68,35,79,31,58,94,83,38,95,21,5,6,1,30,35,31,49,6,67,25,38,25,95,86,5,62,81,85,97,38,70,5,14,52,19,84,44,95,5,54,7,78,76,90,73,88,89,80,86,10,76,90,88,31,45,35,76,86,65,76,45,61
Jrue Holiday,PHI,20.4,Combo,2863,71,69,57,69,71,84,76,51,35,18,92,57,49,76,78,39,83,94,95,50,59,48,33,12,50,79,70,33,11,57,55,33,45,22,44,53,14,21,33,9,10,70,6,77,36,57,37,44,33,77,76,75,68,97,49,71,45,79,94,95,35,81,32,62,6,43,91,97,97,76,81,86,56,57,14,20,64,80,78,94,84,82,63,38,55,13,90,77,84,57,31,53,92,80,57,65,63,73,80,47,69,49,33,29,65,59,69,57,59,71
Ryan Hollins,CLE,26.1,Big,1121,56,36,12,20,3,56,26,42,94,87,37,24,96,16,22,13,79,75,92,53,11,69,70,77,57,27,30,70,59,31,63,37,23,64,89,68,20,35,64,36,45,90,20,21,11,17,63,46,70,88,75,88,91,31,93,69,79,67,75,77,19,22,43,21,76,96,76,54,71,51,69,67,77,36,24,20,54,60,59,75,91,70,91,95,50,97,71,73,64,95,96,23,85,31,0,0,0,86,35,26,16,0,0,0,95,0,10,8,17,0
Al Horford,ATL,24.4,Big,2698,46,51,94,34,84,33,58,87,20,60,76,74,83,98,97,81,73,60,72,98,10,1,74,78,11,89,68,74,60,81,71,75,68,74,48,90,59,83,86,30,56,81,67,8,17,57,49,54,74,80,90,62,78,74,34,72,92,68,60,66,9,32,64,54,66,92,48,73,67,35,74,58,3,66,73,78,85,77,81,60,35,31,45,8,17,26,62,28,65,83,89,89,97,98,0,0,0,12,74,87,95,71,63,63,84,0,40,51,42,97
Eddie House,MIA,32.5,Combo,866,18,51,45,24,57,0,63,100,2,4,88,2,57,0,10,100,40,31,31,88,37,12,57,60,65,14,48,57,85,21,59,12,14,29,44,6,54,15,98,61,93,78,84,51,79,57,2,5,57,47,87,41,84,37,84,21,87,19,31,39,66,9,12,17,29,61,95,4,22,79,34,49,4,30,52,40,73,97,94,31,18,15,29,37,48,41,18,13,27,63,88,92,47,59,75,50,60,0,2,86,51,98,86,94,20,64,0,4,0,22
Dwight Howard,ORL,24.9,Big,2924,90,92,96,92,97,29,87,24,98,100,36,97,91,58,21,29,95,90,93,64,67,94,78,90,25,75,58,78,88,79,82,67,55,79,86,80,83,89,16,18,13,99,44,0,0,65,43,50,78,35,95,19,80,84,62,16,81,9,90,90,73,83,86,88,53,90,81,89,93,47,44,45,99,52,4,7,58,16,26,90,50,81,45,22,47,25,71,75,68,93,95,70,54,66,0,0,0,73,78,17,31,0,56,49,94,0,90,63,95,0
Josh Howard,WAS,30.5,Wing,395,64,38,42,79,92,93,83,0,69,64,87,71,3,47,31,61,44,70,25,82,61,86,20,56,31,60,29,20,46,95,48,53,64,51,8,57,69,71,66,64,66,91,0,30,1,65,87,86,20,3,31,13,6,75,4,6,17,32,70,34,65,63,92,44,99,3,92,67,87,43,53,32,47,95,36,75,1,62,29,70,85,36,71,37,4,32,84,52,74,3,9,71,25,42,0,47,6,22,93,90,97,17,25,20,7,5,37,27,25,4
Juwan Howard,MIA,37.7,Big,500,6,5,69,32,34,0,12,0,27,19,11,15,23,53,76,21,34,47,31,29,73,43,30,63,51,21,19,30,35,15,52,63,72,46,51,41,81,68,56,60,60,40,76,51,69,44,36,37,30,69,34,72,31,63,26,87,5,85,47,47,75,8,31,11,88,86,39,22,20,87,32,54,2,62,66,68,71,91,87,47,11,23,12,19,3,22,19,42,19,14,28,92,47,69,0,0,0,3,80,94,99,0,0,0,13,0,20,15,35,0
Kris Humphries,BKN,25.7,Big,2048,61,20,89,86,98,74,86,37,49,85,52,51,62,62,60,47,71,79,68,67,79,54,46,32,48,93,86,46,17,90,83,86,67,91,86,71,11,26,10,22,9,55,22,64,44,48,52,51,46,56,86,42,81,87,64,28,64,30,79,70,80,77,62,72,37,68,50,85,76,93,13,45,51,66,47,57,37,50,45,79,56,72,62,68,59,83,42,61,39,65,63,32,79,48,0,0,0,63,58,47,45,0,0,0,69,0,30,22,31,0
Serge Ibaka,OKC,21.1,Big,2183,99,10,45,76,64,43,28,69,41,34,31,29,79,3,2,85,45,36,38,19,89,28,62,81,19,44,63,62,79,67,33,71,77,51,79,60,47,57,23,89,77,54,34,64,55,19,57,42,62,19,33,21,14,70,18,35,31,37,36,20,90,47,69,78,38,36,36,41,34,35,69,63,51,85,56,73,10,41,28,36,57,51,66,28,29,63,73,67,66,78,90,45,73,61,0,0,0,53,40,68,56,0,59,51,80,0,43,48,31,0
Andre Iguodala,PHI,26.8,Wing,2459,74,85,98,54,79,0,83,18,88,92,22,77,49,99,98,39,74,50,68,79,15,28,84,36,83,97,84,84,78,97,73,89,89,68,52,5,82,28,73,27,35,75,45,21,21,24,72,57,84,12,63,6,56,36,52,8,71,5,50,36,9,83,6,10,29,85,63,49,57,14,51,40,34,28,54,41,89,58,72,50,97,96,85,97,78,91,92,84,71,47,90,18,33,26,87,24,42,74,41,77,69,25,35,27,55,36,79,36,90,83
Zydrunas Ilgauskas,MIA,35.4,Big,1125,76,41,17,81,38,39,64,81,11,5,30,33,44,15,16,44,70,74,78,60,67,4,53,27,29,80,87,53,51,67,60,51,59,38,7,18,74,45,80,34,55,23,68,6,13,96,93,98,53,15,38,11,17,45,14,25,43,20,74,55,70,69,96,91,91,44,62,77,78,86,76,89,73,27,90,84,19,5,7,74,68,67,73,38,82,32,75,62,79,53,70,90,67,77,0,0,0,28,9,95,81,0,0,0,57,0,45,95,13,0
Ersan Ilyasova,MIL,23.5,Big,1492,17,85,65,22,61,72,81,100,15,57,27,60,38,55,47,76,82,90,78,83,70,74,46,29,64,50,68,46,51,56,89,20,65,6,0,87,25,57,35,96,92,24,56,56,61,54,68,68,46,50,83,29,83,92,72,33,62,28,90,84,70,29,55,59,46,76,19,89,71,58,65,62,46,13,70,41,20,79,64,90,79,28,88,44,46,43,85,24,94,31,19,16,92,82,80,14,36,15,20,77,53,92,92,92,35,36,17,73,21,70
Jarrett Jack,NOP,27.0,Combo,1281,37,24,84,27,69,0,39,68,69,76,16,67,33,57,45,88,3,17,71,2,8,64,3,1,79,77,38,3,1,78,38,99,81,99,1,50,94,89,6,5,2,1,51,94,90,98,93,98,3,1,12,1,10,65,14,2,36,1,17,60,3,14,3,2,8,73,66,55,66,91,42,64,58,89,27,56,74,27,41,17,43,26,54,79,14,73,30,9,33,18,37,27,86,47,29,75,51,33,96,82,94,43,22,20,18,50,76,69,69,16
Jarrett Jack,TOR,27.0,Point,338,0,62,55,62,98,0,90,70,84,66,88,60,38,36,21,17,14,19,5,13,86,88,23,63,13,16,45,23,39,19,23,29,17,58,85,45,24,25,84,42,61,62,40,85,77,5,31,12,23,24,44,29,4,25,7,65,55,62,19,11,76,34,53,49,57,42,7,16,6,29,12,12,39,70,76,82,19,33,26,19,44,25,52,21,32,45,64,48,60,9,17,95,47,86,0,2,2,62,93,40,76,40,28,26,50,2,91,74,71,83
Darnell Jackson,SAC,25.0,Big,430,3,47,54,76,5,0,3,23,37,28,81,45,31,48,45,66,42,17,11,33,40,71,80,44,94,39,72,80,83,35,14,72,49,85,83,34,86,70,7,14,5,60,21,89,70,66,9,18,80,65,5,86,94,32,97,33,7,48,17,11,73,88,44,43,55,40,39,5,6,20,48,35,42,45,54,52,69,49,57,17,49,90,25,94,53,72,18,78,12,35,47,41,52,46,0,0,0,48,28,74,57,89,82,84,41,0,19,28,13,97
Stephen Jackson,CHA,32.6,Wing,2399,60,68,75,50,60,47,61,71,68,84,31,95,42,88,67,12,28,56,84,14,32,40,16,35,16,9,71,16,43,25,6,47,37,65,37,82,36,64,56,21,29,15,7,90,55,78,81,83,16,3,6,4,1,7,0,39,19,32,56,72,36,34,6,19,7,52,10,49,25,35,97,94,84,13,0,0,82,97,96,56,46,52,46,16,24,24,74,63,72,29,16,28,64,50,93,27,35,69,34,56,45,21,64,46,31,35,68,79,60,71
Damion James,BKN,23.1,Wing,372,96,84,26,91,100,0,79,0,74,3,95,26,9,31,45,4,67,26,54,8,49,30,92,51,90,99,54,92,79,99,89,99,99,44,59,58,4,8,18,92,79,91,35,2,3,88,60,77,92,22,19,35,15,23,42,43,27,43,26,36,35,92,28,63,7,63,54,8,17,48,72,68,93,81,15,32,9,30,20,26,56,94,32,98,65,94,10,67,5,9,51,50,31,30,0,0,0,81,97,74,93,5,2,0,31,0,31,24,10,0
LeBron James,MIA,25.8,Forward,3053,45,88,100,33,90,0,78,46,82,100,80,100,92,100,96,45,88,83,53,65,74,97,77,80,45,58,53,77,73,17,75,46,38,56,63,92,39,80,70,59,68,31,9,65,32,77,83,85,77,79,95,63,61,92,47,80,93,62,83,61,86,97,49,76,11,57,12,78,49,4,52,20,98,11,51,23,47,11,17,83,93,91,86,91,92,91,88,85,72,82,92,75,80,84,25,40,38,69,69,73,75,27,37,35,88,38,100,92,98,100
Antawn Jamison,CLE,34.4,Forward,1820,39,43,63,65,88,92,84,32,51,94,76,90,22,55,22,96,78,97,80,98,81,79,10,27,67,6,20,10,9,10,80,42,21,78,14,33,73,58,21,77,60,32,20,97,86,11,35,21,10,60,95,39,92,96,57,24,78,28,97,92,76,92,77,86,35,19,89,86,94,16,72,52,52,21,11,5,88,90,90,97,83,84,67,59,98,34,81,84,62,22,65,76,39,57,13,57,45,24,94,55,82,33,73,47,31,43,10,14,16,55
